time,ins1000_lat,ins1000_lon,ins1000_alt,ins1000_roll,ins1000_pitch,ins1000_yaw,ins1000_ned_x,ins1000_ned_y,ins1000_ned_z,algo_pose_x,algo_pose_y,algo_pose_z,algo_roll,algo_pitch,algo_yaw,align_pose_x,align_pose_y,align_pose_z,align_roll,align_pitch,align_yaw,align_roll_by_manual,align_pitch_by_manual,align_yaw_by_manual,algo_lat,algo_lon,algo_alt
1570519666,31.50768858,120.4017283,720.1105457,-0.530123867,-1.009022811,35.75115499,-0.710730744,-1.605410998,-0.015999759,5.464213107,-2.258358629,-0.5536441,0.397400279,5.727778839,-42.06095162,1.645992981,1.661906818,-0.001972202,-0.530123867,1.009022811,-29.9837613,0.620376133,5.836398871,-35.54145191,31.50771929,120.4017734,12.016629
1570519666,31.50769377,120.4017323,720.4600499,-0.257097698,-0.808410684,32.18852813,-0.135271638,-1.229231788,-0.022099881,6.103116568,-2.620103265,-0.553280649,0.37695441,5.710169066,-38.58728898,2.256341435,1.345459752,0.004127919,-0.257097698,0.808410684,-26.42113444,0.893402302,5.635786744,-31.97882505,31.50772469,120.4017779,12.01699293
1570519666,31.50769935,120.4017364,718.884416,-0.265154945,-0.665491691,28.74383645,0.483430076,-0.834053663,0.005400073,6.755088299,-2.94939348,-0.555292858,0.699478916,5.520413691,-35.05943308,2.911622808,1.014455397,-0.023372035,-0.265154945,0.665491691,-22.97644276,0.885345055,5.492867751,-28.53413337,31.50773025,120.401782,12.01498127
1570519667,31.50770498,120.4017395,718.9990075,-0.615138154,-0.648998589,25.2574835,1.107675733,-0.543369779,0.003400121,7.421659381,-3.214771422,-0.566070884,0.758512299,5.421871694,-31.56561472,3.561919425,0.787973452,-0.021372083,-0.615138154,0.648998589,-19.49008981,0.535361846,5.476374649,-25.04778042,31.50773599,120.4017855,12.00420386
1570519667,31.50771066,120.4017422,719.6349907,-0.481042652,-0.677341272,21.87431288,1.737465324,-0.280234397,-0.007699756,8.122276192,-3.444761188,-0.575528534,0.318759491,5.260436314,-28.16698299,4.214963559,0.589457669,-0.010272206,-0.481042652,0.677341272,-16.10691919,0.669457348,5.504717332,-21.6646098,31.50774206,120.4017886,11.99474691
1570519667,31.50771641,120.4017446,720.0933569,-0.176899904,-0.44728863,18.39217081,2.375016415,-0.052247087,-0.015699557,8.83688106,-3.658646158,-0.579526237,0.35909674,5.348661134,-24.73223025,4.872197873,0.426691995,-0.002272404,-0.176899904,0.44728863,-12.62477712,0.973600096,5.27466469,-18.18246773,31.50774828,120.4017916,11.99075
1570519667,31.50772205,120.4017464,720.3339992,-0.414530477,-0.765386662,15.23219299,3.000370881,0.116843481,-0.019899291,9.55859343,-3.836918941,-0.585249394,0.751641563,5.181396223,-21.24272363,5.51137876,0.32129929,0.00192733,-0.414530477,0.765386662,-9.464799299,0.735969523,5.592762722,-15.02248991,31.5077546,120.4017943,11.98502771
1570519667,31.50772838,120.4017484,718.4661568,-0.592188513,-0.825925493,11.79375341,3.702231461,0.303983018,0.012701086,10.29332506,-3.961320854,-0.600185505,0.617255954,5.335252112,-17.94480081,6.228492234,0.205637088,-0.030673048,-0.592188513,0.825925493,-6.026359715,0.558311487,5.653301553,-11.58405033,31.50776108,120.4017963,11.97009254
1570519668,31.50773436,120.4017496,719.0276554,-0.418034084,-0.956345344,8.75607336,4.365284607,0.422726358,0.002901513,11.02703687,-4.05093066,-0.609006819,0.357074816,5.513844472,-14.69986893,6.900121574,0.154125101,-0.020873474,-0.418034084,0.956345344,-2.988679669,0.732465916,5.783721404,-8.546370282,31.50776758,120.401798,11.96127222
1570519668,31.50774006,120.4017505,719.2339202,-0.513599709,-0.993266358,6.287199562,4.997291784,0.504421758,-0.000698016,11.74744725,-4.108235622,-0.613257311,0.548562725,5.527206209,-11.57009689,7.537139147,0.136353707,-0.017273945,-0.513599709,0.993266358,-0.519805872,0.636900291,5.820642418,-6.077496485,31.50777399,120.4017994,11.95702277
1570519668,31.50774633,120.4017512,719.3255935,-0.673203375,-0.870376992,4.085705091,5.692499678,0.571867945,-0.002297425,12.47354454,-4.1358398,-0.618986562,0.470740001,5.656158135,-8.920715658,8.235605613,0.139110444,-0.015674536,-0.673203375,0.870376992,1.6816886,0.477296625,5.697753052,-3.876002013,31.50778048,120.4018005,11.95129464
1570519668,31.50775238,120.4017518,719.4688329,-0.715692932,-0.833997023,2.274278665,6.363314312,0.623165028,-0.004796783,13.21801003,-4.162605178,-0.638263607,0.338361506,5.54129614,-6.681812317,8.908179472,0.155483258,-0.013175179,-0.715692932,0.833997023,3.493115025,0.434807068,5.661373083,-2.064575588,31.50778714,120.4018015,11.93201882
1570519668,31.50775826,120.4017524,719.0276554,-0.498486667,-0.810096494,0.805732415,7.015279603,0.684911521,0.002903911,13.9118265,-4.130876075,-0.626910653,0.214589273,5.416866204,-4.88249872,9.563049463,0.159565384,-0.020875872,-0.498486667,0.810096494,4.961661275,0.652013333,5.637472554,-0.596029338,31.50779339,120.4018019,11.94337296
1570519669,31.50776461,120.4017526,719.1021399,-0.820967924,-0.84059018,-0.566987451,7.719357772,0.702960457,0.001604728,14.62042321,-4.110735832,-0.623733947,0.422652359,5.512533169,-3.343827351,10.26537737,0.212360701,-0.019576689,-0.820967924,0.84059018,6.334381142,0.329532076,5.66796624,0.776690529,31.50779977,120.4018025,11.94655096
1570519669,31.50777068,120.4017528,719.549047,-0.779139533,-0.972007644,-1.368561416,8.392389984,0.721959345,-0.006194415,15.33182412,-4.072643886,-0.633524638,0.260379817,5.454955871,-2.028532077,10.93691193,0.261091064,-0.011777546,-0.779139533,0.972007644,7.135955107,0.371360467,5.799383704,1.578264494,31.50780619,120.4018028,11.93676164
1570519669,31.50777669,120.401753,719.91574,-0.822943779,-0.849933846,-1.8504879,9.058769489,0.737158441,-0.012593499,16.04666109,-4.030736273,-0.639125069,0.139072305,5.661441769,-1.098403152,11.60144562,0.312933451,-0.005378462,-0.822943779,0.849933846,7.61788159,0.327556221,5.677309906,2.060190977,31.50781264,120.4018031,11.93116267
1570519669,31.50778277,120.4017531,720.3569175,-0.935195631,-0.933044566,-1.975017898,9.73291049,0.753307482,-0.020292499,16.74419061,-3.996785447,-0.635957407,0.218575999,5.545089874,-0.488406362,12.27379698,0.364610658,0.002320538,-0.935195631,0.933044566,7.742411588,0.215304369,5.760420626,2.184720975,31.50781893,120.4018035,11.93433183
1570519669,31.50778894,120.4017534,719.6636386,-0.850682907,-0.518891423,-1.967322389,10.41703052,0.779905928,-0.008191412,17.44822655,-3.959266952,-0.634807148,0.08064456,5.594565059,-0.318034636,12.95712691,0.406894146,-0.00978055,-0.850682907,0.518891423,7.734716079,0.299817093,5.346267483,2.177025466,31.50782528,120.4018039,11.93548368
1570519670,31.50779496,120.4017537,720.0589795,-0.583452371,-0.709433843,-2.024852131,11.08451882,0.806504375,-0.015090279,18.12479573,-3.932818533,-0.634722748,0.204053324,5.315443949,-0.333818576,13.6239093,0.447506309,-0.002881683,-0.583452371,0.709433843,7.792245821,0.567047629,5.536809903,2.234555208,31.50783138,120.4018043,11.93556969
1570519670,31.50780097,120.4017539,720.3683767,-0.62768204,-0.824503264,-1.966658153,11.75089833,0.825503247,-0.020489079,18.80623214,-3.90951288,-0.639475245,0.403423125,5.318236713,-0.262599049,14.28882484,0.495568156,0.002517118,-0.62768204,0.824503264,7.734051843,0.52281796,5.651879324,2.17636123,31.50783751,120.4018048,11.93081889
1570519670,31.50780694,120.401754,720.8496612,-0.809250613,-0.930781084,-1.964601249,12.41284271,0.83975239,-0.028887819,19.49813169,-3.879752845,-0.645004615,0.423922487,5.531219738,-0.376980467,14.94885039,0.547910003,0.010915858,-0.809250613,0.930781084,7.731994939,0.341249387,5.758157144,2.174304326,31.50784375,120.4018052,11.92529131
1570519670,31.50781299,120.4017543,721.4569965,-0.529658604,-1.166904634,-2.011612916,13.08365737,0.867300772,-0.039486468,20.18165415,-3.844496789,-0.652878602,0.239423636,5.536901469,-0.338609872,15.61903777,0.587911307,0.021514507,-0.529658604,1.166904634,7.779006606,0.620841396,5.994280694,2.221315993,31.50784991,120.4018056,11.91741917
1570519670,31.50781904,120.4017547,717.3889961,-0.478479386,-0.856117892,-1.921767117,13.75447186,0.901498764,0.031514954,20.87497763,-3.815699197,-0.654273055,0.349967894,5.798693535,-0.315853687,16.28989319,0.621296642,-0.049486915,-0.478479386,0.856117892,7.689160808,0.672020614,5.683493952,2.131470195,31.50785616,120.401806,11.91602666
1570519671,31.50782538,120.4017549,717.7385004,-0.480398127,-0.741538096,-1.922233135,14.45744126,0.922397515,0.025416518,21.55300842,-3.791199916,-0.66092227,0.565268843,5.608933514,-0.346330208,16.99140432,0.671145149,-0.043388479,-0.480398127,0.741538096,7.689626825,0.670101873,5.568914156,2.131936212,31.50786227,120.4018065,11.90937942
1570519671,31.50783152,120.4017551,717.6926638,-0.583103067,-0.754907487,-1.955874957,15.13823496,0.941396372,0.026218106,22.23182656,-3.755186127,-0.656765909,0.515242886,5.384484783,-0.306612543,17.67066108,0.720655495,-0.044190067,-0.583103067,0.754907487,7.723268648,0.567396933,5.582283547,2.165578035,31.50786839,120.4018068,11.91353783
1570519671,31.50783769,120.4017553,717.6525567,-0.574076766,-0.594596479,-2.014027599,15.82235501,0.96229512,0.026919776,22.9201777,-3.718686577,-0.655801167,0.43970171,5.408284987,-0.331080859,18.35341827,0.768609833,-0.044891737,-0.574076766,0.594596479,7.781421289,0.576423234,5.421972539,2.223730676,31.5078746,120.4018071,11.91450473
1570519671,31.50784398,120.4017555,718.2369737,-0.663602922,-0.722176273,-2.001366305,16.5197805,0.980344024,0.016721553,23.61850547,-3.68094389,-0.663591666,0.404605447,5.303477821,-0.288749328,19.04912717,0.820736653,-0.034693515,-0.663602922,0.722176273,7.768759995,0.486897078,5.549552333,2.211069382,31.5078809,120.4018075,11.90671649
1570519671,31.50785063,120.4017558,717.74423,-0.592477433,-0.915091464,-1.874777275,17.25712219,1.005992487,0.025323519,24.33651861,-3.64490518,-0.657409889,0.391853248,5.293867947,-0.28776493,19.78531389,0.869313566,-0.043295481,-0.592477433,0.915091464,7.642170965,0.558022567,5.742467524,2.084480352,31.50788738,120.4018079,11.91290067
1570519672,31.50785698,120.401756,717.8416328,-0.654886941,-0.617859867,-1.830143774,17.96120037,1.024991332,0.023625473,25.06832347,-3.606687719,-0.658134841,0.309351611,5.556661164,-0.272672048,20.48773727,0.921163784,-0.041597434,-0.654886941,0.617859867,7.597537464,0.495613059,5.445235927,2.039846851,31.50789398,120.4018082,11.91217825
1570519672,31.50786309,120.4017562,718.626585,-0.551513668,-0.627723346,-1.842112215,18.63866776,1.047789961,0.009927428,25.79816362,-3.572429687,-0.658541965,0.367270994,5.354874921,-0.325418536,21.16406639,0.96655933,-0.027899389,-0.551513668,0.627723346,7.609505905,0.598986332,5.455099406,2.051815292,31.50790056,120.4018087,11.91177374
1570519672,31.50786963,120.4017565,718.4833455,-0.515812023,-0.718725648,-1.818981099,19.36381284,1.071538525,0.0124296,26.5303636,-3.527576116,-0.648224156,0.324651597,5.258737175,-0.29832101,21.88792732,1.015800886,-0.030401561,-0.515812023,0.718725648,7.58637479,0.634687977,5.546101708,2.028684177,31.50790717,120.401809,11.92209425
1570519672,31.50787656,120.4017567,718.4260497,-0.583657175,-0.777108148,-1.818258161,20.13220052,1.09338719,0.013431992,27.28092794,-3.484607156,-0.65130647,0.394514911,5.360711588,-0.351489165,22.65462104,1.071278177,-0.031403953,-0.583657175,0.777108148,7.585651852,0.566842825,5.604484208,2.027961239,31.50791394,120.4018093,11.91901479
1570519672,31.5078836,120.4017569,719.7438527,-0.696752552,-0.938562886,-1.690463054,20.9127849,1.109536185,-0.009565483,28.03641559,-3.443770795,-0.66766968,0.36595219,5.384136053,-0.318599864,23.43287697,1.133651936,-0.008406478,-0.696752552,0.938562886,7.457856744,0.453747448,5.765938946,1.900166131,31.50792076,120.4018097,11.90265455
1570519673,31.50788993,120.4017572,720.1105457,-0.388149742,-0.86539971,-1.715985239,21.61464554,1.13803447,-0.015963129,28.80054433,-3.398471708,-0.660690183,0.224740673,5.515111516,-0.368602047,24.13404863,1.175827959,-0.002008833,-0.388149742,0.86539971,7.483378929,0.762350258,5.69277577,1.925688316,31.50792766,120.40181,11.90963713
1570519673,31.50789667,120.4017574,719.8527146,-0.482313808,-0.694938068,-1.727449266,22.36196631,1.158933181,-0.011460538,29.56607428,-3.363113361,-0.661477479,0.438170923,5.521156538,-0.308586457,24.87968661,1.230133379,-0.006511423,-0.482313808,0.694938068,7.494842956,0.668186192,5.522314128,1.937152343,31.50793456,120.4018105,11.90885303
1570519673,31.50790388,120.4017575,720.5459936,-0.833857137,-0.974888891,-1.677616733,23.16140001,1.170332438,-0.023557671,30.33471509,-3.325138701,-0.671254396,0.49586247,5.304689204,-0.343658819,25.67621914,1.299127003,0.005585709,-0.833857137,0.974888891,7.445010423,0.316642863,5.802264951,1.88731981,31.50794149,120.4018109,11.89907941
1570519673,31.50791077,120.4017579,721.0330077,-0.455649743,-0.94660028,-1.726782708,23.92535259,1.202630486,-0.032054835,31.10822584,-3.28012709,-0.667219817,0.129973662,5.454689179,-0.406111082,26.43955027,1.343762122,0.014082873,-0.455649743,0.94660028,7.494176398,0.694850257,5.77397634,1.936485785,31.50794847,120.4018112,11.9031174
1570519673,31.50791773,120.4017582,717.6812046,-0.517574356,-0.649463861,-1.693067571,24.69706641,1.234928516,0.026448125,31.89195086,-3.247063987,-0.669112662,0.251740825,5.606985889,-0.352299378,27.21060336,1.389177187,-0.044420087,-0.517574356,0.649463861,7.460461261,0.632925644,5.476839921,1.902770648,31.50795553,120.4018117,11.90122812
1570519674,31.50792505,120.4017584,717.9848722,-0.678616327,-0.617324694,-1.669429567,25.50869672,1.255827211,0.021151336,32.66762646,-3.21699965,-0.66429501,0.407237975,5.331063563,-0.353033341,28.02022535,1.449945096,-0.039123297,-0.678616327,0.617324694,7.436823257,0.471883673,5.444700754,1.879132644,31.50796252,120.4018122,11.90604938
1570519674,31.50793204,120.4017586,717.9963314,-0.88667411,-0.505482529,-1.634800417,26.28373712,1.275775958,0.0209545,33.46410572,-3.172664854,-0.655215639,0.237689129,5.220848231,-0.397693911,28.79334718,1.50798122,-0.038926462,-0.88667411,0.505482529,7.402194107,0.26382589,5.332858589,1.844503494,31.50796971,120.4018126,11.91513256
1570519674,31.50793909,120.401759,718.6036667,-0.666454589,-0.742190177,-1.496897247,27.06543027,1.307124043,0.010357787,34.24718825,-3.144972888,-0.647336813,0.066253977,5.13968528,-0.453657857,29.57423362,1.555344246,-0.028329748,-0.666454589,0.742190177,7.264290937,0.484045411,5.569566237,1.706600324,31.50797676,120.4018131,11.92301524
1570519674,31.50794576,120.4017592,718.9589005,-0.665326997,-0.822471346,-1.507896805,27.80498959,1.333722405,0.004160987,35.05359973,-3.115431779,-0.636808853,0.246825159,5.283219863,-0.497528361,30.31272221,1.603198919,-0.022132949,-0.665326997,0.822471346,7.275290495,0.485173003,5.649847406,1.717599882,31.50798402,120.4018137,11.93354726
1570519674,31.50795359,120.4017596,717.7499595,-0.758660139,-0.75415914,-1.393094541,28.6731678,1.37077013,0.025264854,35.86113051,-3.080990009,-0.630575967,0.274098935,5.49190144,-0.54758858,31.18022868,1.653582047,-0.043236816,-0.758660139,0.75415914,7.160488231,0.391839861,5.5815352,1.602797618,31.5079913,120.4018142,11.93978432
1570519675,31.50796025,120.4017599,718.1854075,-0.677533281,-0.822003764,-1.404685912,29.41161834,1.401168262,0.017668236,36.67174617,-3.047068784,-0.626976499,0.270567749,5.462449086,-0.663634517,31.91799594,1.697544763,-0.035640198,-0.677533281,0.822003764,7.172079603,0.472966719,5.649379824,1.61438899,31.50799861,120.4018147,11.94338807
1570519675,31.50796723,120.4017603,718.3859427,-0.554113736,-0.648119615,-1.314742502,30.18554998,1.432516326,0.014171873,37.48279226,-3.012526773,-0.623634023,0.287063092,5.546363351,-0.684359654,32.69116015,1.744127854,-0.032143835,-0.554113736,0.648119615,7.082136192,0.596386264,5.475495675,1.524445579,31.50800592,120.4018152,11.94673495
1570519675,31.50797456,120.4017606,718.6781512,-0.497773234,-0.589915163,-1.258019709,30.99828908,1.463864382,0.009075794,38.29459739,-2.978705651,-0.625507907,0.417947152,5.39133742,-0.779410402,33.50293538,1.794610719,-0.027047755,-0.497773234,0.589915163,7.025413399,0.652726766,5.417291223,1.467722786,31.50801323,120.4018157,11.94486557
1570519675,31.50798117,120.4017609,718.9474413,-0.41590598,-0.760787695,-1.22344412,31.73119569,1.4942625,0.004379419,39.06573997,-2.949537421,-0.624487618,0.52508572,5.254711529,-0.826481215,34.23518678,1.838016338,-0.022351381,-0.41590598,0.760787695,6.99083781,0.73459402,5.588163755,1.433147197,31.50802018,120.4018162,11.94589023
1570519675,31.50798889,120.4017613,718.4432385,-0.694389017,-0.499271428,-1.074210994,32.58717733,1.533210093,0.013183762,39.87273618,-2.923268465,-0.631115275,0.60800709,5.46986473,-0.864794785,35.09074933,1.885283582,-0.031155723,-0.694389017,0.499271428,6.841604684,0.456110983,5.326647488,1.283914071,31.50802744,120.4018168,11.93926725
1570519676,31.50799573,120.4017617,718.9589005,-0.635766576,-0.647630278,-1.062183966,33.34558602,1.56645803,0.004187705,40.65511567,-2.890412262,-0.627283149,0.359878956,5.228004279,-0.97826124,35.84866008,1.928416514,-0.022159666,-0.635766576,0.647630278,6.829577657,0.514733424,5.475006338,1.271887044,31.50803449,120.4018172,11.94310401
1570519676,31.50800212,120.4017621,718.9990075,-0.23679511,-0.43756983,-1.007475566,34.05409936,1.606355579,0.003491474,41.41967361,-2.86449459,-0.627108379,0.329649686,5.286309453,-0.974352601,36.55759628,1.959919505,-0.021463436,-0.23679511,0.43756983,6.774869256,0.91370489,5.26494589,1.217178643,31.50804138,120.4018178,11.94328341
1570519676,31.50800916,120.4017623,719.8870921,-0.568822072,-0.531602453,-0.902705907,34.83468377,1.629154121,-0.012004287,42.18696003,-2.855162819,-0.636546528,0.749710594,5.220717573,-0.995241093,37.33652045,2.015677379,-0.005967674,-0.568822072,0.531602453,6.670099597,0.581677928,5.358978513,1.112408984,31.50804827,120.4018185,11.93385
1570519676,31.50801547,120.4017626,720.3397288,-0.694556537,-0.612458856,-0.844334278,35.53432688,1.655752445,-0.019900407,42.96040573,-2.833389862,-0.636407418,0.679347085,5.19335687,-1.105206384,38.03529487,2.059520905,0.001928445,-0.694556537,0.612458856,6.611727969,0.455943463,5.439834916,1.054037356,31.50805523,120.4018191,11.93399397
1570519676,31.5080225,120.4017633,719.7209344,-0.18034673,-0.448140071,-0.767046705,36.31380237,1.721298452,-0.009095981,43.71493591,-2.803849998,-0.630665596,0.367554317,5.303112893,-1.188249716,38.81741143,2.072636263,-0.00887598,-0.18034673,0.448140071,6.534440395,0.97015327,5.275516131,0.976749782,31.50806203,120.4018196,11.93974063
