time,ins1000_lat,ins1000_lon,ins1000_alt,ins1000_roll,ins1000_pitch,ins1000_yaw,ins1000_ned_x,ins1000_ned_y,ins1000_ned_z,algo_pose_x,algo_pose_y,algo_pose_z,algo_roll,algo_pitch,algo_yaw,algo_vel_x,algo_vel_y,algo_vel_z,align_pose_x,align_pose_y,align_pose_z,align_roll,align_pitch,align_yaw,align_roll_by_manual,align_pitch_by_manual,align_yaw_by_manual,align_vel_x,align_vel_y,align_vel_z,algo_lat,algo_lon,algo_alt
1570520515,31.5070799,120.4032681,722.6086416,0.601469794,-0.300384813,112.3258823,-1.421461151,3.092098639,0.008800908,3.702372593,0.216779857,-0.210247898,2.789723874,8.431913708,0.435359381,2.241235097,0.126218741,0.191786358,3.700623094,0.153796483,-0.024710677,0.601469794,0.300384813,4.342673414,1.701469794,5.10870507,0.331968848,2.375238396,-0.094195029,0.033643724,31.5070804,120.4032684,12.42636279
1570520515,31.50707806,120.4032728,722.889391,0.649278995,-0.309563727,112.284387,-1.625477341,3.538576853,0.003901189,4.1673352,0.243680616,-0.243308176,2.831797255,8.492634492,0.467082066,2.380905426,0.135670877,0.20400319,4.191172302,0.171876187,-0.019810958,0.649278995,0.309563727,4.384168746,1.749278995,5.117883984,0.37346418,2.520813484,-0.097665625,0.043729811,31.50707874,120.4032729,12.39330277
1570520516,31.50707613,120.403278,721.3022979,0.662337088,-0.327981168,112.1761956,-1.839472542,4.037302517,0.031601542,4.659554236,0.270706356,-0.27530753,2.869495415,8.566252632,0.507556575,2.490119043,0.13869694,0.220567756,4.73288963,0.204488621,-0.047511311,0.662337088,0.327981168,4.492360129,1.762337088,5.136301425,0.481655563,2.644648092,-0.098579649,0.038781572,31.50707696,120.4032776,12.36130374
1570520516,31.50707412,120.4032832,721.5257514,0.646559436,-0.324667126,112.1444511,-2.062338003,4.535078267,0.027701946,5.175300944,0.303434726,-0.309040822,2.854619293,8.558646513,0.521194578,2.636335011,0.1713828,0.228467313,5.277739325,0.228748083,-0.043611715,0.646559436,0.324667126,4.524104669,1.746559436,5.132987383,0.513400103,2.79941215,-0.084641891,0.032320503,31.50707514,120.4032826,12.32757082
1570520516,31.50707204,120.4032888,721.7434754,0.541982893,-0.353372815,112.0683771,-2.292964919,5.058502791,0.023902418,5.71943392,0.341108348,-0.341533476,2.76523471,8.609872581,0.580657146,2.746969924,0.171542335,0.245283221,5.848992784,0.257583675,-0.039812188,0.541982893,0.353372815,4.600178646,1.641982893,5.161693072,0.58947408,2.913524574,-0.093407548,0.037355034,31.50707324,120.4032879,12.29507861
1570520516,31.50706984,120.4032945,721.9153627,0.561177034,-0.340306846,112.0206608,-2.536897212,5.60187637,0.020902964,6.28400559,0.373190992,-0.380262959,2.846524416,8.678327887,0.632342688,2.873918388,0.161525107,0.241536943,6.444044909,0.283483053,-0.036812733,0.561177034,0.340306846,4.647894966,1.661177034,5.148627103,0.6371904,3.04472344,-0.111230869,0.028275209,31.50707121,120.4032934,12.25634963
1570520516,31.50706757,120.4033004,722.1158979,0.586937126,-0.378072383,111.9695738,-2.788590952,6.168048868,0.017403592,6.867217688,0.403746176,-0.423863687,2.941576394,8.756320076,0.694286576,2.962666429,0.168536851,0.259148312,7.062954116,0.31267947,-0.033313361,0.586937126,0.378072383,4.698981939,1.686937126,5.18639264,0.688277373,3.143016046,-0.111229389,0.044682085,31.5070691,120.403299,12.21274948
1570520517,31.50706543,120.4033066,719.955847,0.566614458,-0.571260991,111.8034238,-3.025870436,6.748470645,0.055104288,7.454278612,0.440990348,-0.461286325,2.899955376,8.868651286,0.795725399,2.918592651,0.158882033,0.258887037,7.688127201,0.361152208,-0.071014057,0.566614458,0.571260991,4.86513193,1.666614458,5.379581248,0.854427364,3.103067529,-0.103930924,0.047970731,31.50706702,120.4033047,12.17532748
1570520517,31.5070632,120.4033125,720.0532499,0.594657899,-0.469139647,111.762499,-3.273128975,7.313693235,0.053405033,8.034675525,0.480358874,-0.499835951,2.820093777,8.764715989,0.831133358,2.879847524,0.172872877,0.253899881,8.304196907,0.393885654,-0.069314802,0.594657899,0.469139647,4.906056776,1.694657899,5.277459904,0.89535221,3.072685139,-0.090414486,0.035200377,31.50706499,120.4033104,12.13677853
1570520517,31.50706099,120.4033184,720.2079485,0.607771326,-0.487799241,111.7051159,-3.518169918,7.877965898,0.050705834,8.614760008,0.520434285,-0.539721612,2.711796544,8.762967938,0.886047544,2.858919377,0.170047984,0.241292853,8.918422421,0.42817443,-0.066615604,0.607771326,0.487799241,4.963439814,1.707771326,5.296119498,0.952735248,3.055697863,-0.092142761,0.034695559,31.50706296,120.403316,12.0968936
1570520517,31.50705879,120.4033244,720.1850302,0.552428925,-0.3035854,111.6395264,-3.762102039,8.4460384,0.051106702,9.199103478,0.565939167,-0.581009518,2.522951281,8.596080124,0.928048009,2.93443537,0.188090194,0.241984113,9.535545867,0.465159545,-0.067016471,0.552428925,0.3035854,5.029029358,1.652428925,5.111905657,1.018324792,3.142710797,-0.090319139,0.022323935,31.50706096,120.4033217,12.05560649
1570520517,31.50705654,120.4033305,720.4543203,0.623462719,-0.407576965,111.5910167,-4.011578046,9.023610473,0.046407644,9.79906872,0.613987198,-0.630523847,2.006556262,8.796951651,0.981599751,2.930720784,0.174944615,0.254643806,10.16364656,0.501454224,-0.062317414,0.623462719,0.407576965,5.077539038,1.723462719,5.215897222,1.066834472,3.133617227,-0.099423469,0.045976697,31.50705892,120.4033276,12.00609303
1570520518,31.50705432,120.4033368,718.1223821,0.634673673,-0.219374617,111.4839912,-4.257727621,9.620181582,0.087108676,10.40489289,0.663397495,-0.674265952,1.559361998,8.611025601,1.030114761,3.033904672,0.19923771,0.249817722,10.80723212,0.549248774,-0.103018445,0.634673673,0.219374617,5.184564543,1.734673673,5.027694874,1.173859977,3.237177618,-0.080097805,-0.0005183,31.50705687,120.4033335,11.96235186
1570520518,31.50705199,120.4033432,718.2083258,0.583525321,-0.184672639,111.4334822,-4.5160738,10.23290201,0.085609807,11.03805104,0.729444875,-0.709419267,0.872476417,8.546697929,1.046461168,3.209649828,0.222810584,0.280686244,11.47072319,0.593392496,-0.101519576,0.583525321,0.184672639,5.235073543,1.683525321,4.992992896,1.224368977,3.413618003,-0.09250341,0.028046243,31.50705484,120.4033398,11.92719958
1570520518,31.50704951,120.40335,718.2828103,0.643872103,-0.171009821,111.3762253,-4.791051676,10.8779209,0.084311073,11.7095442,0.796644529,-0.744376515,-0.230760014,8.54884754,1.084308906,3.400588376,0.226130844,0.304160744,12.17054153,0.637170316,-0.100220843,0.643872103,0.171009821,5.292330484,1.743872103,4.979330078,1.281625918,3.603594146,-0.106056482,0.015348412,31.50705266,120.4033464,11.89224351
1570520518,31.50704689,120.4033572,718.3401061,0.707204909,-0.141361437,111.3190747,-5.08155245,11.56093801,0.083312501,12.41880954,0.860500465,-0.776156759,-0.864357834,8.535643558,1.117052578,3.620750301,0.244204253,0.344798731,12.91128287,0.684131282,-0.099222271,0.707204909,0.141361437,5.349481037,1.807204909,4.949681694,1.338776471,3.819051558,-0.110225437,0.013784012,31.5070503,120.4033534,11.86046458
1570520518,31.50704425,120.4033645,718.3630244,0.71970365,-0.118712356,111.2778876,-5.374270741,12.25060482,0.082914027,13.16595603,0.927725422,-0.805102002,-0.986519986,8.379673104,1.130373844,3.855263829,0.275478959,0.375008294,13.6589618,0.732095217,-0.098823797,0.71970365,0.118712356,5.390668167,1.81970365,4.927032613,1.379963601,4.054145555,-0.11800123,0.019283623,31.50704782,120.4033608,11.83152081
1570520519,31.50704141,120.4033729,721.8809852,0.744162103,-0.031968755,111.1798691,-5.689164588,13.05236639,0.02151589,13.96361525,0.988970134,-0.858562051,-0.670830561,8.415142087,1.137594522,4.080940389,0.28591348,0.387632762,14.51676362,0.810554014,-0.03742566,0.744162103,0.031968755,5.488686632,1.844162103,4.840289012,1.477982066,4.284156572,-0.118440086,0.042032205,31.50704509,120.4033685,11.77806243
1570520519,31.50703834,120.4033815,722.304974,0.718295524,0.006045851,111.1482531,-6.029560352,13.86647734,0.014117922,14.79709039,1.068299795,-0.912683403,-0.689102456,8.42722705,1.161297338,4.315209519,0.315495357,0.411015432,15.39704706,0.871766599,-0.030027691,0.718295524,-0.006045851,5.520302702,1.818295524,4.802274406,1.509598136,4.533136901,-0.118718975,0.043713395,31.50704235,120.4033768,11.72394293
1570520519,31.50703508,120.4033905,722.7404219,0.7814403,0.035917581,111.0817619,-6.391022895,14.72523621,0.006520198,15.69395837,1.13495939,-0.980715333,-0.433667392,8.513115905,1.250497523,4.564275063,0.304398297,0.417587853,16.32668405,0.9341928,-0.022429967,0.7814403,-0.035917581,5.58679384,1.8814403,4.772402676,1.576089274,4.788728817,-0.148432423,0.04082621,31.50703926,120.4033855,11.65591311
1570520519,31.50703165,120.4034001,723.2904614,0.76660366,-0.043572299,111.0558448,-6.771334633,15.63149288,-0.003077254,16.64402971,1.206395033,-1.079326299,0.019547521,8.859500654,1.284453733,4.79668402,0.344673001,0.454511562,17.30722598,1.001093395,-0.012832516,0.76660366,0.043572299,5.61271101,1.86660366,4.851892556,1.602006444,5.026945037,-0.129915564,0.054966013,31.50703599,120.4033948,11.55730452
1570520519,31.50702809,120.4034101,723.8233122,0.68752784,-0.069832113,111.0144046,-7.166060422,16.58049757,-0.012374428,17.63335734,1.278152791,-1.171570524,0.158477023,9.068793569,1.32504571,5.013667693,0.331169886,0.464398629,18.33243774,1.074299875,-0.003535342,0.68752784,0.069832113,5.654151192,1.78752784,4.87815237,1.643446626,5.242327194,-0.153093002,0.050630044,31.50703256,120.4034044,11.46506292
1570520520,31.50702454,120.4034203,723.9780108,0.781419106,0.036978699,110.925955,-7.559677293,17.55420111,-0.015071368,18.65560599,1.351647548,-1.266575631,0.378827933,9.178220152,1.370977747,5.203788588,0.320257801,0.479465534,19.37922313,1.159582858,-0.000838402,0.781419106,-0.036978699,5.742600757,1.881419106,4.771341558,1.731896191,5.421274673,-0.169945529,0.056724098,31.50702902,120.4034144,11.37006069
1570520520,31.50702072,120.403431,724.6712897,0.745953836,0.068405447,110.9007713,-7.98323118,18.57445256,-0.027167963,19.71335718,1.430298452,-1.360991912,0.633571919,9.232290245,1.380131172,5.375550053,0.351654875,0.489259004,20.48104115,1.239005623,0.011258193,0.745953836,-0.068405447,5.767784472,1.845953836,4.73991481,1.757079906,5.609421045,-0.15084905,0.053271365,31.50702537,120.4034247,11.27564756
1570520520,31.50701678,120.4034421,725.4046757,0.742362705,0.094148467,110.8436837,-8.42009032,19.62700257,-0.039964249,20.81271249,1.515691586,-1.466072083,0.579648328,9.424184086,1.436840287,5.55273219,0.326703725,0.511435907,21.61769351,1.321035094,0.02405448,0.742362705,-0.094148467,5.824872086,1.842362705,4.71417179,1.81416752,5.785556646,-0.186662805,0.065517219,31.50702161,120.4034355,11.17057084
1570520520,31.50701271,120.4034535,726.2469236,0.863322684,0.080326417,110.8183049,-8.871363495,20.70995124,-0.054660213,21.93566588,1.597496357,-1.564174565,0.781279251,9.55087197,1.477113966,5.706007773,0.341222624,0.520744505,22.78798009,1.403827716,0.038750443,0.863322684,-0.080326417,5.850250876,1.963322684,4.72799384,1.83954631,5.947790809,-0.177178378,0.061138024,31.50701772,120.4034464,11.07247209
1570520520,31.50700855,120.4034653,726.9688505,0.836349448,-0.021391953,110.7602903,-9.332615547,21.82614842,-0.067255835,23.09490248,1.688000244,-1.667932189,0.816699024,9.742645902,1.523728891,5.875429235,0.342928799,0.517940238,23.99245694,1.492625917,0.051346065,0.836349448,0.021391953,5.908265478,1.936349448,4.82971221,1.897560912,6.119918129,-0.187843497,0.058933079,31.50701376,120.4034577,10.96871853
1570520521,31.50700459,120.4034772,727.5819153,0.868134312,-0.207784746,110.6762469,-9.77169176,22.95564501,-0.077951212,24.27772825,1.777242907,-1.774463323,0.906615007,10.01935472,1.545169491,6.010272383,0.358466445,0.57015716,25.19886523,1.607210001,0.062041442,0.868134312,0.207784746,5.992308885,1.968134312,5.016105003,1.981604319,6.248143466,-0.173514757,0.100900206,31.50700969,120.4034693,10.86219175
1570520521,31.50700028,120.4034894,728.3153013,0.878342829,-0.242262175,110.6346522,-10.24957522,24.12313997,-0.090746156,25.48188784,1.872512667,-1.87267144,0.955079595,10.04078033,1.585276531,6.114560175,0.358440555,0.573999447,26.45664734,1.70416999,0.074836386,0.878342829,0.242262175,6.033903564,1.978342829,5.050582432,2.023198998,6.361666255,-0.177548999,0.081130728,31.50700558,120.4034811,10.7639883
1570520521,31.5069959,120.403502,728.9111774,0.815351455,-0.090487262,110.5945539,-10.73521998,25.3143839,-0.101140739,26.70047412,1.974739086,-1.974250977,0.957880637,9.923853657,1.615578397,6.241916267,0.37927366,0.569817516,27.73913545,1.804853567,0.08523097,0.815351455,0.090487262,6.074001845,1.915351455,4.898807519,2.063297279,6.50681166,-0.178914415,0.068629207,31.50700147,120.403493,10.66241372
1570520521,31.50699142,120.4035148,729.6560225,0.805964818,-0.096896377,110.5785708,-11.23195239,26.53317667,-0.114134932,27.96149759,2.07698761,-2.08269853,0.958408272,9.973190725,1.641369744,6.3696119,0.387107941,0.605872341,29.05121815,1.907993733,0.098225162,0.805964818,0.096896377,6.089985001,1.905964818,4.905216634,2.079280435,6.635919965,-0.176054812,0.089407808,31.50699719,120.4035054,10.55397154
