time,ins1000_lat,ins1000_lon,ins1000_alt,ins1000_roll,ins1000_pitch,ins1000_yaw,ins1000_ned_x,ins1000_ned_y,ins1000_ned_z,algo_pose_x,algo_pose_y,algo_pose_z,algo_roll,algo_pitch,algo_yaw,algo_vel_x,algo_vel_y,algo_vel_z,align_pose_x,align_pose_y,align_pose_z,align_roll,align_pitch,align_yaw,align_roll_by_manual,align_pitch_by_manual,align_yaw_by_manual,align_vel_x,align_vel_y,align_vel_z,algo_lat,algo_lon,algo_alt
1571105675,31.51150696,120.4012224,737.4482485,0.663979467,0.888241628,-133.9362235,357.9958753,-74.21352182,-0.382781773,-379.8221761,-110.8182878,-2.530465692,0.640530917,-2.290549906,-46.82194855,11.18810643,0.203538487,-0.399339582,-350.2170884,-100.7760216,0.394642086,0.663979467,-0.888241628,-41.77065859,0.463979467,-1.588241628,-43.77601087,11.15604714,-0.102822545,-0.096969142,31.51178,120.4011403,9.947665761
1571105675,31.51149798,120.4012113,737.9066148,0.467206832,0.834874888,-133.9123909,357.0001941,-75.26317829,-0.390825515,-378.7980389,-111.8594496,-2.521509374,0.403154656,-2.264442611,-46.82784544,11.11804836,0.200157348,-0.360815022,-349.1456248,-101.7481972,0.402685828,0.467206832,-0.834874888,-41.79449115,0.267206832,-1.534874888,-43.79984343,11.10809032,-0.092269079,-0.117517843,31.51177149,120.4011285,9.956578916
1571105675,31.51148835,120.4011994,738.2733078,0.298552518,0.906653021,-133.9028881,355.9324425,-76.39072801,-0.397272034,-377.7521387,-112.9111143,-2.510626048,0.272664232,-2.380110806,-46.83814259,11.07839595,0.232771278,-0.37327064,-347.996462,-102.7926524,0.409132348,0.298552518,-0.906653021,-41.80399393,0.098552518,-1.606653021,-43.80934621,11.07809658,-0.083663673,-0.119674091,31.51176279,120.4011167,9.967418302
1571105675,31.51147917,120.4011881,736.640378,0.128619261,0.916673029,-133.88919,354.9145841,-77.47268153,-0.368815942,-376.7506887,-113.9512307,-2.49411935,0.131650301,-2.411811811,-46.84060044,11.01963143,0.192437021,-0.382243979,-346.9004657,-103.7953743,0.380676256,0.128619261,-0.916673029,-41.81769204,-0.071380739,-1.616673029,-43.82304433,11.05783031,-0.080494982,-0.123841753,31.51175449,120.401105,9.983883843
1571105676,31.51147024,120.401177,736.9497753,0.04177769,0.741901382,-133.8899484,353.924447,-78.51948883,-0.374258392,-375.7242666,-115.013979,-2.49581771,0.021257296,-2.252523378,-46.83673111,11.02839979,0.2122316,-0.604235113,-345.8347439,-104.7651238,0.386118706,0.04177769,-0.741901382,-41.81693363,-0.15822231,-1.441901382,-43.82228591,11.1287872,-0.055885684,-0.137569253,31.51174597,120.401093,9.982143577
1571105676,31.51146061,120.4011652,737.0128006,-0.181227408,0.276423415,-133.8801122,352.8566955,-79.64323951,-0.375403868,-374.6664023,-116.0983722,-2.510858782,-0.221649078,-1.832008343,-46.83858078,10.99471947,0.21089537,-0.334063081,-344.6858655,-105.8057906,0.387264181,-0.181227408,-0.276423415,-41.82676982,-0.381227408,-0.976423415,-43.83212211,11.01253419,-0.082560534,-0.039291541,31.51173719,120.4010808,9.967059477
1571105676,31.51145186,120.4011544,736.8466429,-0.284372762,1.291906988,-133.8678484,351.8865161,-80.66724914,-0.372544822,-373.652702,-117.1417244,-2.472864291,-0.364435579,-2.697604046,-46.84795654,10.86843376,0.15037629,-0.085987265,-343.6417521,-106.7543004,0.384405135,-0.284372762,-1.291906988,-41.83903367,-0.484372762,-1.991906988,-43.84438595,10.75004416,-0.057581014,-0.336847273,31.51172878,120.401069,10.00501315
1571105676,31.51144308,120.4011437,737.2190654,-0.582666809,2.054219886,-133.8705974,350.9130111,-81.68935928,-0.379085673,-372.6227353,-118.1916752,-2.431718316,-0.488349983,-3.629427981,-46.83410975,10.88907913,0.253827047,-0.517507662,-342.5944644,-107.7006671,0.390945986,-0.582666809,-2.054219886,-41.83628461,-0.782666809,-2.754219886,-43.84163689,10.95018415,-0.030819156,-0.181250813,31.51172023,120.4010572,10.04611781
1571105676,31.5114335,120.4011319,739.2416064,-0.719495602,1.265185605,-133.8981624,349.8508056,-82.80646165,-0.414429866,-371.5809961,-119.2459046,-2.414068509,-0.821112552,-2.909696373,-46.81374806,10.89898341,0.186909074,-0.505572539,-341.4516143,-108.7351194,0.426290179,-0.719495602,-1.265185605,-41.80871964,-0.919495602,-1.965185605,-43.81407193,10.98124563,-0.070575948,-0.041363734,31.51171157,120.4010453,10.06372603
1571105676,31.51142465,120.401121,740.2041755,-0.871807993,0.819362158,-133.8964525,348.8695399,-83.8380715,-0.431270362,-370.5396009,-120.3054379,-2.40904979,-0.953479869,-2.497696329,-46.81986539,10.8689833,0.204799155,-0.410565447,-340.3958766,-109.6903782,0.443130676,-0.871807993,-0.819362158,-41.81042951,-1.071807993,-1.519362158,-43.81578179,10.89681821,-0.05747514,-0.090319476,31.51170292,120.4010334,10.06870362
