time,ins1000_lon,ins1000_lat,ins1000_alt,ins1000_roll,ins1000_pitch,ins1000_yaw,ins1000_ned_x,ins1000_ned_y,ins1000_ned_z,algo_pose_x,algo_pose_y,algo_pose_z,algo_roll,algo_pitch,algo_yaw,algo_vel_x,algo_vel_y,algo_vel_z,align_pose_x,align_pose_y,align_pose_z,align_roll,align_pitch,align_yaw,align_vel_x,align_vel_y,align_vel_z,algo_lon,algo_lat,algo_alt
1571107182,120.4019435,31.50956921,819.6103964,0.730320513,0.991936897,164.233931,159.0019892,-5.154312444,-1.761208138,-165.1628119,-32.92473169,-1.490522665,0.607074516,-2.218292514,12.4985859,8.460449836,-0.015848718,-0.302904501,-156.8041936,-19.77860446,1.777465163,0.730320513,-0.991936897,21.10558052,9.835157111,-0.233112215,-0.135323722,120.4018139,31.5096553,11.03718007
1571107182,120.4019458,31.50956112,820.0171964,0.72874103,0.850619179,164.5328865,158.1049821,-4.938679088,-1.768330697,-164.3610104,-32.74569032,-1.487989362,0.596313903,-2.083661027,12.2138443,8.390782419,-0.003362247,-0.249555864,-155.931145,-19.4804338,1.784587722,0.72874103,-0.850619179,20.80662506,9.815516178,-0.226892936,-0.079046499,120.401815,31.50964795,11.03969152
1571107183,120.4019485,31.50955169,820.2177316,0.729006726,0.952237812,164.8690262,157.0593977,-4.679349038,-1.771856827,-163.5081705,-32.56259958,-1.47989309,0.628118147,-2.127081441,11.92832882,8.391965066,-0.001251071,-0.161558474,-154.9142302,-19.12492986,1.788113852,0.729006726,-0.952237812,20.47048535,9.753080445,-0.223148646,-0.145778816,120.4018161,31.50964014,11.04776471
1571107183,120.401951,31.50954315,820.3323232,0.710237302,1.201855652,165.158963,156.1124951,-4.449466687,-1.773880331,-162.6705491,-32.38667084,-1.465530477,0.563590716,-2.341848757,11.65419343,8.381348037,-0.017736049,-0.173596056,-153.9928287,-18.8079289,1.790137356,0.710237302,-1.201855652,20.18054856,9.741592033,-0.233748793,-0.165580256,120.4018171,31.50963247,11.06210478
1571107183,120.4019533,31.50953459,820.6531795,0.742797134,1.330893227,165.4487013,155.1633751,-4.224333939,-1.779503735,-161.8327179,-32.21614951,-1.451401074,0.631134992,-2.52463895,11.38056122,8.404394785,-0.005126392,-0.241371967,-153.0687773,-18.49545058,1.79576076,0.742797134,-1.330893227,19.89081024,9.783666934,-0.230744526,-0.149901658,120.4018181,31.5096248,11.07621178
1571107183,120.4019557,31.50952599,821.1573824,0.686133657,1.252509865,165.7148252,154.20982,-4.001101012,-1.788327097,-160.994339,-32.04952682,-1.442656961,0.597161054,-2.442298458,11.12171208,8.389036785,-0.000438017,-0.264264989,-152.1401334,-18.18445113,1.804584123,0.686133657,-1.252509865,19.62468631,9.77644397,-0.217046757,-0.115437502,120.401819,31.50961714,11.08493361
1571107183,120.401958,31.50951741,821.6902332,0.690346941,1.239525863,165.967815,153.2584825,-3.78451755,-1.797650252,-160.1670808,-31.88629808,-1.434060241,0.57737611,-2.405972757,10.87052495,8.380874425,0.006299914,-0.210400585,-151.2130786,-17.88027865,1.813907278,0.690346941,-1.239525863,19.37169654,9.745225711,-0.217853332,-0.117021568,120.4018199,31.50960957,11.09350846
1571107183,120.4019602,31.50950885,822.1829769,0.619553121,1.367770996,166.2107967,152.3093626,-3.570783832,-1.806273201,-159.3416822,-31.72678423,-1.420116538,0.518190307,-2.506385864,10.65699236,8.342398236,0.014291613,-0.169169557,-150.2879666,-17.57914991,1.822530226,0.619553121,-1.367770996,19.12871481,9.696842596,-0.194395736,-0.147111187,120.4018208,31.50960202,11.10743047
1571107183,120.4019624,31.5095003,822.6642614,0.547214251,1.611376607,166.4527775,151.3613514,-3.359899861,-1.814695972,-158.4960771,-31.56502993,-1.403335793,0.436114425,-2.740113128,10.42402781,8.351455744,0.035027308,-0.19378089,-149.3636934,-17.28096172,1.830952998,0.547214251,-1.611376607,18.88673407,9.711896017,-0.212565061,-0.179449516,120.4018217,31.5095943,11.12418912
1571107183,120.4019644,31.50949259,823.2143009,0.490552284,1.626472049,166.6595996,150.5064782,-3.173713988,-1.824316379,-157.6762981,-31.4123751,-1.387076186,0.349371466,-2.814825349,10.20544025,8.342509665,0.010450203,-0.287663915,-148.5298557,-17.01603163,1.840573404,0.490552284,-1.626472049,18.67991196,9.741639432,-0.190669351,-0.152336798,120.4018225,31.50958681,11.14042743
1571107183,120.4019667,31.50948313,824.0508193,0.418404798,1.478461641,166.8896732,149.4575678,-2.949530964,-1.838941249,-156.7975061,-31.24972298,-1.379537412,0.264295898,-2.719157156,10.01274867,8.406600975,0.043970707,-0.309044392,-147.5063585,-16.6952127,1.855198274,0.418404798,-1.478461641,18.44983835,9.760572856,-0.194006913,-0.109057055,120.4018233,31.50957878,11.14794351
1571107183,120.4019683,31.50947519,823.5638051,0.356285487,1.332077278,167.0491233,148.5771921,-2.8013422,-1.830461967,-155.9570244,-31.09787581,-1.374365824,0.205955065,-2.562111045,9.827970574,8.384388201,0.038455395,-0.283643853,-146.6435931,-16.46574165,1.846718993,0.356285487,-1.332077278,18.29038828,9.726418013,-0.208171151,-0.116450026,120.4018241,31.5095711,11.15309352
1571107184,120.4019706,31.50946575,824.1367629,0.287671386,1.346616043,167.2445309,147.5304992,-2.585708461,-1.84048645,-155.1274958,-30.94807818,-1.36685628,0.091869603,-2.517577288,9.670050643,8.364701491,0.059208569,-0.24294959,-145.6215082,-16.15364125,1.856743476,0.287671386,-1.346616043,18.09498062,9.703950084,-0.209405589,-0.136938267,120.4018248,31.50956353,11.16058189
1571107184,120.4019726,31.50945717,824.5893996,0.250217545,1.388105419,167.3947822,146.5791617,-2.392872966,-1.84840855,-154.3395592,-30.80617088,-1.352880064,0.060047563,-2.601571843,9.505535334,8.325732719,0.065304316,-0.246656255,-144.6922435,-15.87311369,1.864665576,0.250217545,-1.388105419,17.94472938,9.703457142,-0.204742561,-0.158817006,120.4018255,31.50955633,11.17453809
1571107184,120.4019746,31.50944858,825.0305771,0.216188011,1.395491878,167.5095481,145.6267154,-2.201937295,-1.856130521,-153.4834383,-30.65541961,-1.344427911,-0.008183851,-2.623450391,9.38673682,8.354133837,0.066042444,-0.312056445,-143.7616981,-15.59437453,1.872387546,0.216188011,-1.395491878,17.82996339,9.737973876,-0.213073974,-0.162099444,120.4018263,31.50954852,11.18296864
1571107184,120.4019764,31.50944081,825.4144588,0.203048568,1.209275952,167.6128315,144.7651894,-2.030950101,-1.862850268,-152.6453743,-30.507155,-1.341571419,0.017725612,-2.449158556,9.268751916,8.368296387,0.105912387,-0.352191826,-142.9198221,-15.34395807,1.879107293,0.203048568,-1.209275952,17.72668002,9.757157311,-0.201984927,-0.134232872,120.401827,31.50954087,11.18580408
1571107184,120.4019786,31.50943131,825.8900138,0.166990601,1.020590352,167.7387375,143.7118437,-1.822915642,-1.871174246,-151.8034608,-30.35717662,-1.34364122,-0.066321762,-2.268584799,9.155399429,8.368011668,0.084068822,-0.295732326,-141.8904062,-15.0388049,1.887431272,0.166990601,-1.020590352,17.60077406,9.747780228,-0.195652039,-0.102671312,120.4018278,31.50953318,11.18371325
1571107184,120.4019806,31.5094227,826.159304,0.130084149,1.050988438,167.8422176,142.7571798,-1.636729515,-1.875895821,-150.8941239,-30.19763615,-1.342557577,-0.150200896,-2.243113542,9.058943065,8.4244772,0.08670934,-0.216090547,-140.9572108,-14.7645883,1.892152846,0.130084149,-1.050988438,17.49729397,9.699273271,-0.196826226,-0.154885474,120.4018285,31.50952488,11.18477432
1571107184,120.4019823,31.50941497,826.2509772,0.07879274,1.218222976,167.9456355,141.9000889,-1.471441805,-1.877515064,-150.0126208,-30.0430788,-1.337785714,-0.139810505,-2.454831254,8.952430345,8.451476305,0.136648234,-0.258751038,-140.1192202,-14.52025932,1.893772089,0.07879274,-1.218222976,17.393876,9.723960531,-0.20135998,-0.1777988,120.4018293,31.50951684,11.18952443
1571107184,120.4019843,31.50940634,826.4801603,0.013355712,1.303382838,168.0487222,140.9432074,-1.287155476,-1.881536404,-149.1092343,-29.88455578,-1.334217217,-0.240143035,-2.47947229,8.841704039,8.514157361,0.11208649,-0.314325563,-139.18364,-14.24772791,1.897793429,0.013355712,-1.303382838,17.29078935,9.757380969,-0.199650256,-0.159639682,120.4018301,31.50950859,11.19307076
1571107184,120.4019864,31.50939681,826.972904,-0.00653562,1.174418825,168.1636733,139.8865353,-1.087670237,-1.890159798,-148.2498142,-29.73631689,-1.331228234,-0.308935503,-2.420599723,8.744284993,8.550811204,0.137596923,-0.307977317,-138.1501167,-13.95077732,1.906416823,-0.00653562,-1.174418825,17.17583824,9.775120915,-0.212142466,-0.125401806,120.4018308,31.50950075,11.19603879
1571107184,120.4019876,31.50938898,827.3739745,0.017213011,1.176789077,168.2562882,139.0183567,-0.968929027,-1.897178873,-147.3737092,-29.59302959,-1.329180236,-0.287707278,-2.413621253,8.663893955,8.571033649,0.101334682,-0.31469528,-137.296755,-13.75176107,1.913435898,0.017213011,-1.176789077,17.08322337,9.771446989,-0.229847256,-0.140940811,120.4018314,31.50949276,11.19806559
1571107185,120.4019895,31.5093803,827.6432646,-0.021406674,1.115115021,168.3710721,138.0559313,-0.792242042,-1.901899886,-146.5477427,-29.46095003,-1.32836793,-0.306271689,-2.320041429,8.560979748,8.54560356,0.133196009,-0.338316163,-136.3549478,-13.48628013,1.918156911,-0.021406674,-1.115115021,16.96843941,9.782994058,-0.213627025,-0.149997021,120.401832,31.50948524,11.19885804
1571107185,120.4019915,31.50937072,827.924014,-0.001776591,1.047846957,168.5092382,136.9937153,-0.600356142,-1.9068229,-145.7297215,-29.32973641,-1.330005482,-0.28409383,-2.302521927,8.437727589,8.524079326,0.108429628,-0.330236179,-135.3151973,-13.19637999,1.923079926,-0.001776591,-1.047846957,16.83027337,9.817407348,-0.23896505,-0.132163972,120.4018326,31.50947778,11.19720093
1571107185,120.4019933,31.50936199,828.0959013,0.080385102,0.929280883,168.6490193,136.0257459,-0.430318605,-1.909843714,-144.8998291,-29.19862586,-1.331728169,-0.209691702,-2.208341765,8.317424682,8.521882133,0.079349235,-0.352557405,-134.3672514,-12.93700375,1.92610074,0.080385102,-0.929280883,16.6904922,9.839669656,-0.237209628,-0.151770068,120.4018331,31.50947022,11.19545852
1571107185,120.4019949,31.5093541,828.072983,0.162168484,0.810448325,168.7760812,135.1509144,-0.278329718,-1.909462394,-144.0695055,-29.07012547,-1.3370201,-0.218892188,-2.112052793,8.195402918,8.534608544,0.065779161,-0.400506297,-133.5103597,-12.70426499,1.925719419,0.162168484,-0.810448325,16.5634303,9.878597882,-0.248568858,-0.14393953,120.4018337,31.50946265,11.19014698
1571107185,120.4019968,31.50934444,828.0042281,0.206927792,0.595761938,168.902579,134.079828,-0.094043157,-1.908285095,-143.2355573,-28.93846088,-1.348101888,-0.157331745,-1.971104872,8.087956884,8.531448675,0.111618228,-0.387016398,-132.4610702,-12.42110576,1.92454212,0.206927792,-0.595761938,16.4369325,9.891817917,-0.23705028,-0.1194045,120.4018342,31.50945506,11.1790456
1571107185,120.4019986,31.50933564,827.8094224,0.204942785,0.503178004,169.0289738,133.104097,0.073144684,-1.904905613,-142.3975454,-28.80894914,-1.358681005,-0.097427792,-1.835239597,7.97202969,8.505681404,0.126755699,-0.336217246,-131.5051312,-12.16384457,1.921162638,0.204942785,-0.503178004,16.31053778,9.890639531,-0.210527309,-0.142112976,120.4018348,31.50944742,11.16844691
1571107185,120.4020003,31.50932684,827.4541886,0.189759985,0.547498153,169.1555525,132.128366,0.238432691,-1.898725978,-141.5486479,-28.68173235,-1.366129506,-0.132548698,-1.883875518,7.862603596,8.527088872,0.118120246,-0.350557073,-130.5490153,-11.90847497,1.914983003,0.189759985,-0.547498153,16.18395901,9.907794971,-0.235918714,-0.159000755,120.4018353,31.50943969,11.16097873
1571107185,120.4020018,31.50931888,827.0645773,0.254904473,0.472773468,169.2822707,131.2457729,0.384722105,-1.891944266,-140.7190226,-28.55946339,-1.377668239,-0.06019304,-1.867977211,7.746433346,8.544038685,0.103024132,-0.425181003,-129.6838653,-11.68068868,1.908201291,0.254904473,-0.472773468,16.05724082,9.962718354,-0.23944352,-0.161247835,120.4018357,31.50943214,11.14942087
1571107185,120.4020036,31.50930999,826.6463181,0.260906662,0.28889915,169.3970403,130.2600628,0.547160379,-1.884664543,-139.8645003,-28.43414646,-1.395374846,-0.072502112,-1.682725826,7.64226657,8.558591447,0.118431222,-0.411513108,-128.7175485,-11.42722781,1.900921568,0.260906662,-0.28889915,15.94247127,9.994745053,-0.224268475,-0.111977057,120.4018362,31.50942436,11.13169469
1571107185,120.4020047,31.50930109,825.2483011,0.325606744,0.213963564,169.5235637,129.2732435,0.659252322,-1.860284689,-139.0106789,-28.30329786,-1.406791423,-0.044094161,-1.56650128,7.525609464,8.565153124,0.118455246,-0.312484521,-127.7454422,-11.22379161,1.876541715,0.325606744,-0.213963564,15.81594781,9.959865919,-0.24037966,-0.122330514,120.4018368,31.50941658,11.12025865
1571107186,120.4020065,31.50929134,824.5893996,0.372518444,0.459548019,169.6281981,128.1921779,0.830240041,-1.848806575,-138.2504604,-28.17339118,-1.403297208,-0.040810981,-1.788327463,7.440512093,8.467772628,0.169655639,-0.239128689,-126.6849792,-10.95294487,1.8650636,0.372518444,-0.459548019,15.71131342,9.94353605,-0.259585453,-0.179674432,120.4018374,31.50940965,11.12373558
