time,ins1000_lat,ins1000_lon,ins1000_alt,ins1000_roll,ins1000_pitch,ins1000_yaw,ins1000_ned_x,ins1000_ned_y,ins1000_ned_z,algo_pose_x,algo_pose_y,algo_pose_z,algo_roll,algo_pitch,algo_yaw,algo_vel_x,algo_vel_y,algo_vel_z,align_pose_x,align_pose_y,align_pose_z,align_roll,align_pitch,align_yaw,align_vel_x,align_vel_y,align_vel_z,algo_lat,algo_lon,algo_alt,loop_pose_x,loop_pose_y,loop_pose_z,loop_lat,loop_lon,loop_alt,loop_roll,loop_pitch,loop_yaw
1573523690,31.50741803,120.4013365,12.4445,-1.129204966,1.220409878,24.65775044,-31.24104448,-37.20859366,0.049585249,-30.82486,41.8929,4.0018,-1.700551445,1.822296534,-38.59221035,4.160065729,0.145183629,0.11994863,-35.73869303,32.50779904,-0.045765249,-1.129204966,-1.220409878,-16.65583068,4.064782205,-0.079688569,-0.1409034,31.5074737,120.4012459,16.49209389,-35.03429,34.36146,0.5005,31.50742665,120.4013182,12.99077099,-0.029734309,0.031775032,-0.406754812
1573523690,31.50742134,120.4013384,12.4404,-1.229730561,1.136641764,24.64638207,-30.87403745,-37.03190162,0.053682429,-30.48402,41.64535,3.99871,-1.724401813,1.841891887,-38.59180269,4.186039226,0.182018733,0.104671679,-35.35066275,32.38391707,-0.049862429,-1.229730561,-1.136641764,-16.64446232,4.069798693,-0.077587806,-0.106942414,31.50747643,120.401249,16.4890006,-34.63667,34.21446,0.49351,31.50743001,120.4013204,12.983778,-0.030166523,0.03211891,-0.406421673
1573523691,31.50742465,120.4013403,12.4384,-1.262629863,1.202051646,24.60930063,-30.50703042,-36.85330971,0.055679621,-30.14034,41.39922,3.9968,-1.836765397,1.89103869,-38.61111186,4.20609845,0.189107702,0.141013664,-34.962368,32.25815372,-0.051859621,-1.262629863,-1.202051646,-16.60738087,4.084374667,-0.083007417,-0.093554897,31.50747919,120.401252,16.48708735,-34.23742,34.06959,0.48762,31.5074334,120.4013224,12.97788504,-0.032009856,0.033025097,-0.406517085
1573523691,31.50742798,120.4013422,12.4409,-1.199207106,1.117426772,24.57481933,-30.13780586,-36.67186798,0.053176814,-29.79777,41.15141,3.99749,-1.860149257,1.872078277,-38.59561135,4.224570102,0.191036763,0.175472573,-34.5714806,32.12987698,-0.049356814,-1.199207106,-1.117426772,-16.57289958,4.123434087,-0.167465864,-0.041734548,31.50748194,120.4012551,16.48777411,-33.83761,33.92295,0.48458,31.50743679,120.4013246,12.97484209,-0.032430232,0.032639074,-0.405968553
1573523691,31.5074313,120.4013442,12.4442,-0.947691712,0.980331637,24.55357328,-29.7696901,-36.48472656,0.049874007,-29.4544,40.90009,3.99966,-1.784485111,1.961816318,-38.58489986,4.260704323,0.104815825,0.16271497,-34.18089778,31.99580172,-0.046054007,-0.947691712,-0.980331637,-16.55165352,4.115040336,-0.16549805,-0.048655611,31.50748469,120.4012583,16.48994088,-33.43588,33.77279,0.48336,31.50744018,120.4013267,12.97361915,-0.031168959,0.034190098,-0.405564115
1573523691,31.50743462,120.4013461,12.4456,-0.818900295,1.034139544,24.53189464,-29.40157431,-36.30043501,0.048471242,-29.11281,40.64403,4.00181,-1.543123862,2.064628211,-38.56219163,4.249825525,0.112434051,0.189915381,-33.79071164,31.86454856,-0.044651242,-0.818900295,-1.034139544,-16.52997489,4.125621477,-0.10632821,-0.083601428,31.50748742,120.4012614,16.49208765,-33.03646,33.6174,0.48187,31.50744356,120.4013289,12.97212622,-0.026924741,0.035967403,-0.404836608
1573523691,31.50743798,120.401348,12.4398,-0.984446873,1.081870483,24.52999073,-29.02902333,-36.123743,0.054268525,-28.77199,40.39073,4.00468,-1.414821946,2.020851201,-38.55966416,4.258962172,0.168538333,0.167548622,-33.3971914,31.74143837,-0.050448525,-0.984446873,-1.081870483,-16.52807098,4.121724521,-0.010357204,-0.164954275,31.50749015,120.4012646,16.49495447,-32.63295,33.46491,0.48184,31.50744697,120.4013311,12.97209331,-0.02470742,0.035342252,-0.404553336
1573523691,31.50744137,120.4013498,12.4323,-1.390451402,1.157869522,24.49163803,-28.65314597,-35.95180074,0.061765849,-28.42144,40.14292,4.00505,-1.594326382,1.928782833,-38.58113015,4.262874193,0.276385766,0.144499841,-33.00103836,31.62349473,-0.057945849,-1.390451402,-1.157869522,-16.48971827,4.155111568,-0.012247858,-0.133527134,31.50749297,120.4012677,16.49532131,-32.22232,33.32163,0.47989,31.50745046,120.4013332,12.97014045,-0.027812579,0.033744894,-0.404672426
1573523691,31.50744478,120.4013517,12.4304,-1.511109853,1.089558665,24.44409051,-28.27505108,-35.77225891,0.063663146,-28.06346,39.89791,4.00613,-1.996733493,1.843988232,-38.5734438,4.312811183,0.273515663,0.158761717,-32.60163148,31.49833422,-0.059843146,-1.511109853,-1.089558665,-16.44217075,4.192807402,-0.095154398,-0.079478087,31.50749586,120.4012707,16.49639816,-31.81403,33.1802,0.47547,31.50745393,120.4013353,12.96571763,-0.03480131,0.032216543,-0.4042698
1573523691,31.50744818,120.4013536,12.4302,-1.510916587,0.983400849,24.41188711,-27.898065,-35.58796737,0.063860449,-27.70929,39.64565,4.00807,-2.107505165,1.936771682,-38.54544921,4.351239979,0.19582964,0.176614877,-32.20266143,31.36831587,-0.060040449,-1.510916587,-0.983400849,-16.40996736,4.196920281,-0.146168276,-0.085826641,31.5074987,120.4012739,16.49833502,-31.39746,33.03225,0.47363,31.50745746,120.4013374,12.96387477,-0.036772274,0.033926539,-0.403611368
