time,ins1000_lat,ins1000_lon,ins1000_alt,ins1000_roll,ins1000_pitch,ins1000_yaw,ins1000_ned_x,ins1000_ned_y,ins1000_ned_z,algo_pose_x,algo_pose_y,algo_pose_z,algo_roll,algo_pitch,algo_yaw,algo_vel_x,algo_vel_y,algo_vel_z,align_pose_x,align_pose_y,align_pose_z,align_roll,align_pitch,align_yaw,align_vel_x,align_vel_y,align_vel_z,algo_lat,algo_lon,algo_alt,loop_pose_x,loop_pose_y,loop_pose_z,loop_lat,loop_lon,loop_alt,loop_roll,loop_pitch,loop_yaw
1573539306,31.50804399,120.4019934,12.6222,-0.594329923,1.682551329,169.3409525,-6.866702826,1.313772206,-0.081796155,8.69485,0.54565,-0.02656,-0.081512135,0.087975756,2.819166768,2.779681845,-0.217945682,0.017548084,8.700085952,0.670341277,0.055106155,-0.594329923,-1.682551329,4.877626192,2.696061492,-0.193598908,-0.021178899,31.50804392,120.4019921,12.54053384,8.69808,0.55098,-0.01914,31.5080439,120.4019922,12.54795384,-0.000746997,-0.001081846,0.049485647
1573539306,31.50804084,120.4019938,12.6297,-0.613516043,1.764115539,170.0644759,-7.215969972,1.351770002,-0.089295759,9.07073,0.53818,-0.01629,-0.074006577,-0.161395251,2.092669246,2.799745388,-0.215028243,0.016845807,9.051404182,0.672962826,0.062605759,-0.613516043,-1.764115539,4.154102818,2.709222793,-0.193891185,-0.027492518,31.50804054,120.4019924,12.55080426,,,,,,,,,
1573539306,31.50803739,120.4019942,12.6383,-0.621101744,1.87025092,170.8461327,-7.598500656,1.386917975,-0.097895306,9.44899,0.52561,-0.00605,-0.055206666,-0.400439613,1.368460573,2.848120701,-0.224132149,0.014269076,9.43552968,0.669398288,0.071205306,-0.621101744,-1.87025092,3.372446012,2.756380248,-0.211308933,-0.027463511,31.50803714,120.4019927,12.5610447,,,,,,,,,
1573539306,31.50803409,120.4019945,12.6022,-0.611017649,1.896842508,171.5695882,-7.964399518,1.412566501,-0.061794852,9.83252,0.50944,0.00563,-0.068271765,-0.514132644,0.658074374,2.838823704,-0.204889909,0.00258268,9.802151041,0.658058007,0.035104852,-0.611017649,-1.896842508,2.648990536,2.720729353,-0.203015742,-0.042345811,31.50803368,120.4019929,12.57272518,9.8379,0.51433,0.01098,31.50803364,120.401993,12.57807519,-0.001242617,-0.010672967,0.011726849
1573539306,31.50803087,120.4019947,12.6067,-0.631707859,2.036347114,172.2584698,-8.321428151,1.436315147,-0.066294388,10.21989,0.49015,0.01527,-0.089189109,-0.732269485,-0.030370391,2.898306285,-0.199474047,-4.13E-05,10.15975591,0.645721041,0.039604388,-0.631707859,-2.036347114,1.960108963,2.775955291,-0.208639101,-0.058878938,31.50803019,120.4019931,12.58236569,,,,,,,,,
1573539306,31.50802756,120.4019949,12.6135,-0.634488109,2.096436752,172.9465393,-8.68843585,1.45626402,-0.073093892,10.61464,0.46573,0.02455,-0.011574305,-0.898497158,-0.716132975,2.982864479,-0.187016869,-0.002122605,10.52690632,0.628598403,0.046403892,-0.634488109,-2.096436752,1.272039466,2.855761685,-0.202437219,-0.036435062,31.50802662,120.4019933,12.59164622,10.61276,0.46758,0.02762,31.50802664,120.4019933,12.59471622,0.0008874,-0.01741503,-0.012328311
1573539307,31.50802388,120.4019951,12.6221,-0.644293102,2.087546544,173.6241514,-9.096468583,1.47526296,-0.081693317,11.01634,0.43608,0.03452,0.044207362,-1.0308892,-1.346934674,3.082767002,-0.171086217,-0.004602181,10.9347774,0.60639806,0.055003317,-0.644293102,-2.087546544,0.594427286,2.973466309,-0.19803638,-0.052776733,31.50802299,120.4019934,12.6016168,,,,,,,,,
1573539307,31.50802033,120.4019953,12.6304,-0.723827465,2.063410332,174.2198039,-9.490087115,1.492362008,-0.089992738,11.43143,0.40325,0.04717,0.0619275,-1.153078197,-1.9396957,3.189608234,-0.167713221,-0.014788337,11.32811621,0.583759484,0.063302738,-0.723827465,-2.063410332,-0.001225136,3.083647556,-0.200552749,-0.059703715,31.50801924,120.4019935,12.61426741,11.43583,0.40567,0.0482,31.5080192,120.4019935,12.61529742,0.002802219,-0.021456257,-0.033713616
1573539307,31.50801665,120.4019954,12.6384,-0.758359266,2.030290574,174.7585399,-9.898119849,1.503761398,-0.097992113,11.86745,0.36678,0.0555,0.129576855,-1.216755117,-2.487197834,3.308212416,-0.166682965,-0.005383538,11.73522176,0.553998246,0.071302113,-0.758359266,-2.030290574,-0.539961134,3.191565406,-0.212755955,-0.042214624,31.50801529,120.4019936,12.62259809,,,,,,,,,
1573539307,31.50801253,120.4019955,12.6483,-0.746911839,1.988010089,175.2981732,-10.35493911,1.51421085,-0.107891381,12.31929,0.32555,0.06848,0.18770041,-1.260648854,-2.993421849,3.437081925,-0.163018737,-0.005415624,12.19076998,0.518377456,0.081201381,-0.746911839,-1.988010089,-1.079594443,3.327576248,-0.208872242,-0.05309244,31.5080112,120.4019936,12.63557883,12.32342,0.32698,0.07013,31.50801117,120.4019937,12.63722883,0.004024871,-0.023143481,-0.052136157
1573539307,31.50800854,120.4019956,12.6567,-0.819381897,1.987835805,175.7440147,-10.79734417,1.52181047,-0.116290644,12.78859,0.2812,0.07903,0.170320201,-1.315594429,-3.449622258,3.566399551,-0.137792898,-0.012666419,12.63169025,0.481373325,0.089600644,-0.819381897,-1.987835805,-1.525435987,3.460016277,-0.199154701,-0.053902921,31.50800695,120.4019937,12.64612962,,,,,,,,,
1573539307,31.50800441,120.4019957,12.631,-0.845939207,1.955165893,176.1225894,-11.25527215,1.527510195,-0.090589848,13.27234,0.23677,0.08032,0.303069872,-1.251143103,-3.812145753,3.702426747,-0.129286102,-0.025594622,13.0878631,0.440915282,0.063899848,-0.845939207,-1.955165893,-1.904010686,3.582466258,-0.203353478,-0.067571888,31.50800257,120.4019937,12.64742048,,,,,,,,,
1573539307,31.50799978,120.4019957,12.6391,-0.919012033,1.920948761,176.4770826,-11.76863942,1.532259993,-0.098688916,13.77619,0.18713,0.08239,0.279210359,-1.184728291,-4.155669771,3.842844361,-0.121270089,-0.026419528,13.59909756,0.393927539,0.071998916,-0.919012033,-1.920948761,-2.258503901,3.730210313,-0.198797255,-0.070374221,31.507998,120.4019937,12.64949142,13.77902,0.18992,0.07828,31.50799798,120.4019938,12.64538142,0.005687377,-0.019987649,-0.072396662
1573539308,31.50799532,120.4019957,12.6464,-0.970348802,1.852369786,176.717377,-12.26315735,1.535109901,-0.105987981,14.29799,0.13636,0.08418,0.264105869,-1.081570773,-4.407557052,3.981715969,-0.107236543,-0.032260145,14.09138717,0.346948334,0.079297981,-0.970348802,-1.852369786,-2.498798287,3.869315463,-0.208979123,-0.075260313,31.50799327,120.4019938,12.65128243,,,,,,,,,
1573539308,31.5079907,120.4019958,12.6537,-1.056198218,1.794968153,176.9803411,-12.77541584,1.537009866,-0.113286969,14.8402,0.08565,0.07984,0.188140809,-0.875439479,-4.657588854,4.111060507,-0.098791353,-0.023260168,14.6012314,0.297236946,0.086596969,-1.056198218,-1.794968153,-2.761762361,3.986858743,-0.199562586,-0.069302822,31.50798836,120.4019938,12.64694352,14.83926,0.09094,0.06958,31.50798838,120.4019939,12.63668352,0.004270861,-0.013017864,-0.081031557
1573539308,31.50798558,120.4019958,12.6622,-1.118998459,1.715499429,177.2324783,-13.34311356,1.536060008,-0.121785803,15.39271,0.03202,0.07381,0.181602551,-0.680425778,-4.889989357,4.23582239,-0.103531591,-0.01521507,15.1659458,0.239105633,0.095095803,-1.118998459,-1.715499429,-3.01389962,4.120417081,-0.222778794,-0.065141746,31.50798336,120.4019938,12.64091468,,,,,,,,,
1573539308,31.50798069,120.4019957,12.6703,-1.149063084,1.682630432,177.4729678,-13.88530923,1.532260313,-0.129884642,15.96099,-0.02709,0.06907,0.239426532,-0.53185923,-5.119390911,4.33496916,-0.102878387,-0.007830137,15.7050008,0.180707892,0.103194642,-1.149063084,-1.682630432,-3.254389112,4.210031495,-0.220875154,-0.065188723,31.5079782,120.4019938,12.63617593,15.95927,-0.02382,0.06438,31.50797822,120.4019938,12.63148593,0.006946638,-0.008539672,-0.088959994
1573539308,31.50797608,120.4019957,12.6775,-1.202745657,1.660677951,177.690124,-14.39645893,1.527510666,-0.137083506,16.54009,-0.08919,0.06752,0.330758077,-0.475568738,-5.337623264,4.429494089,-0.08951305,-0.012199345,16.21307206,0.124492409,0.110393506,-1.202745657,-1.660677951,-3.47154525,4.297141271,-0.216809394,-0.072127354,31.50797295,120.4019938,12.63462725,,,,,,,,,
1573539308,31.50797026,120.4019956,12.6244,-1.280032556,1.754301876,177.9975716,-15.04177143,1.51706136,-0.083982012,17.12814,-0.15251,0.06103,0.402349063,-0.444051641,-5.532833997,4.511443224,-0.098264807,-0.018915085,16.85404953,0.049091543,0.057292012,-1.280032556,-1.754301876,-3.778992877,4.370071166,-0.229321204,-0.108081441,31.50796762,120.4019937,12.62813865,17.12421,-0.14901,0.05176,31.50796766,120.4019938,12.61886864,0.00861738,-0.00639319,-0.096185976
1573539308,31.50796508,120.4019954,12.6293,-1.300371718,1.778990903,178.1917903,-15.61612185,1.506612053,-0.08888063,17.72687,-0.22007,0.05318,0.478875179,-0.399477501,-5.713089158,4.58825147,-0.083349998,-0.018294411,17.42442587,-0.019161051,0.06219063,-1.300371718,-1.778990903,-3.973211625,4.446987804,-0.228345187,-0.10481047,31.50796218,120.4019937,12.62029014,,,,,,,,,
1573539308,31.50795982,120.4019953,12.6353,-1.287812702,1.849451908,178.328713,-16.19934255,1.494262861,-0.094879172,18.33426,-0.29088,0.04996,0.578401259,-0.385970518,-5.817804577,4.663671031,-0.081511204,-0.01839491,18.00343599,-0.090197402,0.068189172,-1.287812702,-1.849451908,-4.110134319,4.52510376,-0.230249136,-0.107295634,31.50795667,120.4019936,12.6170717,18.32629,-0.28827,0.04482,31.50795674,120.4019936,12.61193168,0.012022893,-0.006080035,-0.101161859
1573539309,31.50795447,120.4019952,12.6409,-1.320390319,1.838660962,178.4314543,-16.7925423,1.480963722,-0.100477635,18.94803,-0.36214,0.04495,0.668917796,-0.332672991,-5.907299207,4.724087266,-0.073147339,-0.025947283,18.59227872,-0.163184095,0.073787635,-1.320390319,-1.838660962,-4.212875595,4.583956241,-0.230526601,-0.109571872,31.5079511,120.4019935,12.61206333,,,,,,,,,
1573539309,31.50794863,120.401995,12.6477,-1.35236372,1.793680659,178.5460781,-17.44007251,1.465764699,-0.107275894,19.57915,-0.4358,0.03876,0.721359206,-0.256128297,-5.97237865,4.794770845,-0.067032705,-0.028212507,19.23498416,-0.243533916,0.080585894,-1.35236372,-1.793680659,-4.327499336,4.648832283,-0.220500352,-0.097587333,31.50794537,120.4019934,12.60587508,19.57602,-0.43443,0.03519,31.5079454,120.4019934,12.60230507,0.013437028,-0.004207378,-0.103998117
1573539309,31.50794315,120.4019949,12.6544,-1.419224414,1.724893295,178.6146483,-18.04768647,1.451515615,-0.1139742,20.21467,-0.51084,0.03329,0.693288614,-0.156294429,-6.025617177,4.854927189,-0.065510543,-0.027152931,19.83807209,-0.318917719,0.0872842,-1.419224414,-1.724893295,-4.396069627,4.700811663,-0.220512163,-0.092125952,31.5079396,120.4019932,12.6004069,,,,,,,,,
1573539309,31.50793761,120.4019947,12.6615,-1.474154009,1.622103209,178.6840435,-18.66195314,1.436316585,-0.121072428,20.861,-0.58882,0.03265,0.601418686,-0.088574841,-6.075608266,4.888473879,-0.062529477,-0.010131427,20.44768319,-0.395916787,0.094382428,-1.474154009,-1.622103209,-4.465464766,4.728727875,-0.221917208,-0.082424383,31.50793373,120.4019931,12.59976882,,,,,,,,,
1573539309,31.50793162,120.4019945,12.6685,-1.486134948,1.667798236,178.6946087,-19.32611512,1.418267725,-0.128070446,21.50093,-0.66501,0.03055,0.511330139,-0.099042806,-6.087028505,4.904665513,-0.068332125,-0.003348638,21.10664873,-0.480777328,0.101380446,-1.486134948,-1.667798236,-4.476029965,4.748705774,-0.235137393,-0.096377464,31.50792791,120.401993,12.59767079,21.49604,-0.66233,0.02827,31.50792796,120.401993,12.59539078,0.007263188,-0.000995361,-0.106354422
1573539309,31.5079258,120.4019944,12.6489,-1.56703746,1.770511644,178.7264102,-19.97142768,1.405918526,-0.108468454,22.1473,-0.73819,0.02885,0.357964791,-0.150925394,-6.046885534,4.936124253,-0.045746428,0.001393385,21.74743487,-0.558068428,0.081778454,-1.56703746,-1.770511644,-4.507831472,4.780290875,-0.213801255,-0.098521291,31.50792205,120.4019929,12.59597285,22.14395,-0.73596,0.02963,31.50792208,120.4019929,12.59675283,0.004744462,-0.002232732,-0.105595047
1573539309,31.50792017,120.4019942,12.6549,-1.637559167,1.907139649,178.7119074,-20.5956734,1.392619379,-0.114466463,22.8003,-0.81054,0.03027,0.19382136,-0.259457135,-6.028483224,4.977976857,-0.028367227,-0.033306672,22.36716566,-0.634182505,0.087776463,-1.637559167,-1.907139649,-4.493328646,4.817666708,-0.199415174,-0.127648923,31.50791612,120.4019929,12.59739499,,,,,,,,,
